stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_desc,wheelchair_boarding,platform_code,location_type,parent_station,stop_timezone,stop_url,tts_stop_name,zone_id,Capital Needs
4752,4752,BOWER HILL RD + SERPENTINE,40.384526,-80.05546,,,,0,,,,,,
22695,22571,A DR AT B DR,40.342166,-79.910397,,,,0,,,,,,
99996,99996,FIRST AVENUE STATION,40.435282,-79.996698,,,,0,,,,,,
22858,22712,EWING RD AT COVENTRY HEALTH CARE,40.484613,-80.19619,,,,0,,,,,,
12018,12018,4TH ST + KENNEDY,40.371318,-79.848404,,,,0,,,,,,
5560,20287,EAST BUSWAY + PENN STATION A,40.4439176,-79.9921072,,,,0,,,,,,
905,905,PERRYSVILLE AVE + #3820,40.488096,-80.016424,,,,0,,,,,,
15732,15732,GREENSBURG PK + CORVETTE TECHNICIANS,40.382375,-79.818214,,,,0,,,,,,
18730,18730,WEST BUSWAY + CRAFTON STATION STOP B,40.435725,-80.067743,,,,0,,,,,,
18678,18678,STILLEY RD + HWY RT 51,40.361169,-79.982075,,,,0,,,,,,
8827,8827,CALMAR DR + #220,40.468574,-79.873797,,,,0,,,,,,
18648,18648,BOWER HILL RD + HILLAIRE,40.374877,-80.071902,,,,0,,,,,,
22895,22751,THE BLOCK AT NORTHWAY AT NORTHWAY APARTMENTS,40.550241,-80.022548,,,,0,,,,,,
1777,1777,MT PLEASANT RD + PENFORT,40.477118,-79.999685,,,,0,,,,,,
2431,2431,MT ROYAL BLVD + KENNETH,40.510899,-79.956952,,,,0,,,,,,
4251,4251,STEUBEN ST + HARKER,40.443098,-80.044137,,,,0,,,,,,
6291,6291,WEST LIBERTY AVE + BROOKLINE BLVD FS,40.398558,-80.025756,,,,0,,,,,,
10934,10934,LEBANON CHURCH RD + #4220,40.352092,-79.907612,,,,0,,,,,,
9554,9554,PROSPECT RD + STILLEY FS,40.359533,-79.980438,,,,0,,,,,,
10010435,BLR199,Brookline Blvd + Parkside Manor,40.3922387,-80.010705,,0,,0,,,,,,
18285,18285,BEAVER ST + PEEBLES,40.537279,-80.177534,,,,0,,,,,,
10010252,BLR307,Union Ave + Library St,40.3452674,-79.8547038,,0,,0,,,,,,
2754,2754,TROY HILL RD + VINIAL,40.456899,-79.990886,,,,0,,,,,,
21960,9317,STANTON AVE + MCCANDLESS AVE,40.4782275,-79.9491114,,,,0,,,,,,
10010258,BLR312,Jenny Lind St + Federal St,40.3391227,-79.8517093,,0,,0,,,,,,
20664,20664,9TH ST + OHIO AVE,40.321017,-79.891609,,,,0,,,,,,
4412,4412,MAIN ST + JANE,40.411938,-80.08001,,,,0,,,,,,
9215,9215,HILLCREST ST + ATLANTIC,40.468215,-79.938063,,,,0,,,,,,
5390,5390,WASHINGTON PIKE + SCHULTE,40.362932,-80.110293,,,,0,,,,,,
11968,11968,5TH ST + KENNEDY,40.371231,-79.849617,,,,0,,,,,,
7012,7012,GEARING AVE + CHALFONT,40.416665,-80.004943,,,,0,,,,,,
20595,20595,MONONGAHELA AVE + 2ND ST,40.332701,-79.891851,,,,0,,,,,,
10010269,BLR323,Patterson St + Meyer Blvd (NS),40.33785,-79.8394036,,0,,0,,,,,,
20866,20866,HAZELWOOD AVE + EMAHLEA ST,40.418148,-79.936668,,,,0,,,,,,
1310,1310,FOREST AVE + RAVENSWOOD AVE,40.50584,-80.051601,,,,0,,,,,,
10010256,BLR310,Jenny Lind St + Flagler St,40.3399656,-79.8549308,,0,,0,,,,,,
10910,10910,8TH AVE + WEST (HI-LEVEL BRIDGE),40.406222,-79.912062,,,,0,,,,,,
11668,11668,MAIN ST + MARHAM,40.392564,-79.900289,,,,0,,,,,,
7646,7646,WILKINS AVE + NEGLEY,40.444065,-79.925887,,,,0,,,,,,
8870,8870,LINCOLN AVE + LYRIC,40.463599,-79.90326,,,,0,,,,,,
8426,8426,LEMINGTON AVE + OBERLIN,40.467114,-79.890228,,,,0,,,,,,
12090,12090,SECOND AVE + BRADY,40.435855,-79.972532,,,,0,,,,,,
3629,3629,CHARTIERS AVE + MARGARET,40.46576,-80.064176,,,,0,,,,,,
13496,13496,BOYCE CAMPUS EAST PKG LOT + STEPS,40.453202,-79.751368,,,,0,,,,,,
5115,5115,SUMMIT PARK DR + #35,40.450543,-80.190204,,,,0,,,,,,
19245,19245,RAILROAD ST + 4TH FS,40.389298,-80.088714,,,,0,,,,,,
6096,6096,SMITHFIELD ST BRIDGE + STATION SQUARE,40.43296,-80.003494,,,,0,,,,,,
7173,7173,HAWKINS AVE + MIDDLE ST,40.405536,-79.861839,,,,0,,,,,,
4068,4068,CRENNEL AVE + BROADHEAD AVE,40.43686,-80.069144,,,,0,,,,,,
20359,20359,TILDEN ST + #7171,40.463848,-79.89325,,,,0,,,,,,
7572,7572,MAIN ST + CENTER,40.396026,-79.841452,,,,0,,,,,,
10010425,BLR187,McMonagle Ave + Banksville Rd,40.3996584,-80.0446557,,0,,0,,,,,,ADA pad
18380,18380,FREEPORT RD + PADDOCK,40.643415,-79.710113,,,,0,,,,,,
9219,9219,COLUMBO ST + SCHENLEY,40.471602,-79.940106,,,,0,,,,,,
1434,1434,OHIO RIVER BLVD + DICKSON,40.503582,-80.080877,,,,0,,,,,,
8133,8133,JAMES ST + LOWER BOONE,40.414753,-79.815788,,,,0,,,,,,
22708,22584,STATE ST OPP LOCUST AVE,40.307633,-79.887547,,,,0,,,,,,
10010400,BLR143,Centre Ave + Station St,40.4626884,-79.9213378,,0,,0,,,,,,ADA pad
11011,11011,LEBANON CHURCH RD + #4513,40.352298,-79.903528,,,,0,,,,,,
68,99940,SMITH ROAD,40.356835,-80.029261,,,,0,,,,,,
4330,4330,STEUBENVILLE PIKE + FIRESIDE INN,40.439595,-80.089324,,,,0,,,,,,
4753,4753,BOWER HILL RD + CARNEGIE FS,40.383077,-80.056647,,,,0,,,,,,
7347,7347,BRINTON RD + #1246,40.422958,-79.866768,,,,0,,,,,,
2046,2046,SEAVEY RD + PARKER ST,40.493971,-79.963524,,,,0,,,,,,
9857,9857,STATE ST + MAPLE AVE,40.298423,-79.875322,,,,0,,,,,,
112,98879,PALM GARDEN,40.416466,-80.011827,,,,0,,,,,,
15279,15279,WEST BUSWAY + CRAFTON STATION C,40.435745,-80.067571,,,,0,,,,,,
4852,4852,E CARSON ST + 17TH ST,40.428818,-79.982179,,,,0,,,,,,
3647,3647,BROADWAY ST + 3RD,40.467451,-80.066959,,,,0,,,,,,
899,899,PERRYSVILLE AVE + #3436,40.483082,-80.013035,,,,0,,,,,,
11044,11044,MAIN ST + MILLER,40.387359,-79.902317,,,,0,,,,,,
15833,15833,ARLINGTON+ JOHN F.S.,40.41795,-79.987142,,,,0,,,,,,
7503,7503,PENN CENTER BLVD + PENN TOWERS (UPPER),40.424416,-79.812322,,,,0,,,,,,
7000,7000,BELTZHOOVER AVE + CLIMAX,40.420122,-79.997403,,,,0,,,,,,
1150,1150,PENN AVE + MAIN ST,40.465573,-79.955463,,,,0,,,,,,
8053,8053,BRINTON RD + COLUMBIA,40.424572,-79.868521,,,,0,,,,,,
12164,12164,SECOND AVE + WINSTON,40.404466,-79.94248,,,,0,,,,,,
20045,20045,HOMEWOOD AVE + IDLEWILD,40.458102,-79.895985,,,,0,,,,,,
5878,5878,GREENTREE RD + GREENBRIAR,40.398529,-80.065668,,,,0,,,,,,
6656,6656,RUTLEDGE ST + REPUBLIC,40.440299,-80.025391,,,,0,,,,,,
19437,19437,LINCOLN AVE + ATWELL,40.463157,-79.90465,,,,0,,,,,,
12068,12068,JOHNSTON AVE + ROSELLE FS,40.4062,-79.932842,,,,0,,,,,,
1271,1271,LINCOLN AVE + SHERIDAN AVE,40.495209,-80.054928,,,,0,,,,,,
8051,8051,BRINTON RD + FAIRFAX,40.4216173,-79.8612951,,,,0,,,,,,
1649,1649,CENTER AVE + WALLISTON,40.513058,-80.102799,,,,0,,,,,,
9421,9421,HWY RT 51 + BEALL,40.355419,-79.979426,,,,0,,,,,,
19869,19869,JANCEY ST + BAKER,40.487671,-79.924698,,,,0,,,,,,
20594,20594,MONONGAHELA AVE + 1ST ST,40.334484,-79.89112,,,,0,,,,,,
11076,11076,HALKET ST + FORBES,40.438406,-79.961113,,,,0,,,,,,
6717,6717,SOUTHERN AVE + MINSINGER,40.418807,-80.013647,,,,0,,,,,,
3615,3615,CHARTIERS AVE + #1241 (OPP VFW),40.464933,-80.072234,,,,0,,,,,,
12651,12651,FREEPORT RD + 2ND,40.574878,-79.777883,,,,0,,,,,,
2621,2621,PENN AVE + 36TH,40.464131,-79.964031,,,,0,,,,,,
5409,5409,NOBLESTOWN RD + ALTER,40.413765,-80.073312,,,,0,,,,,,
15275,15275,WEST BUSWAY + CARNEGIE STATION,40.4060713,-80.0902117,,,,0,,,,,,
200130,BLR262,Curry Hollow Center,40.3364674,-79.9774158,,,,0,,,,,,"ADA pad, Sidewalk connection"
22675,22557,WASHINGTON PIKE + #1308,40.37721,-80.097194,,,,0,,,,,,
10915,10915,MURRAY AVE + LILAC,40.423092,-79.928628,,,,0,,,,,,
7632,7632,PENN AVE + HOMEWOOD,40.449141,-79.90102,,,,0,,,,,,
22367,22367,ALPHA DR W + ANCHOR DR NB,40.539375,-79.8351371,,,,0,,,,,,
19369,19369,21ST ST. + SIDNEY,40.429336,-79.97612,,,,0,,,,,,
3259,3259,FIFTH AVE + COLLEGE,40.451085,-79.925929,,,,0,,,,,,
8803,8803,LINCOLN AVE + APPLE,40.464625,-79.899028,,,,0,,,,,,
7159,7159,WOODSTOCK AVE + ARDMORE,40.419126,-79.884408,,,,0,,,,,,
13461,13461,FREEPORT RD + PAINTER,40.630989,-79.715912,,,,0,,,,,,
1419,1419,CALIFORNIA AVE + MARSHALL AVE,40.462064,-80.030585,,,,0,,,,,,
9892,9892,LYSLE BLVD + MCKEESPORT TRANSP CTR,40.351905,-79.860893,,,,0,,,,,,
21708,11614,ST JOSEPH ST + ORMSBY ST,40.412694,-79.977435,,,,0,,,,,,
5663,5663,GREENTREE RD + MANILLA FS,40.418682,-80.045713,,,,0,,,,,,
21025,10937,LEBANON CHURCH RD + PGH-MCKSPT BLVD,40.355968,-79.89945,,,,0,,,,,,
8281,8281,PENN AVE + LINDEN,40.452654,-79.9105,,,,0,,,,,,
22681,18948,GREENFIELD BRIDGE AT ALGER ST,40.427294,-79.938801,,,,0,,,,,,
9304,9304,STANTON AVE + JANCEY,40.474,-79.931448,,,,0,,,,,,
12116,12116,JOHNSTON AVE + #666,40.405465,-79.933832,,,,0,,,,,,
10010458,BLR247,Haymaker Rd + Old Wm Penn Hwy FS,40.4447428,-79.758835,,0,,0,,,,,,
9537,9537,BROWNSVILLE RD + STEWART AVE,40.382955,-79.976962,,,,0,,,,,,
100116,BLR061,Mile Lock Ln + 9th Ave,40.6109119,-79.7358813,,,,0,,,,,,Crosswalk
12788,12788,FREEPORT RD + WILSON,40.540578,-79.809571,,,,0,,,,,,
4153,4153,LADOGA ST + MIDDLETOWN,40.451686,-80.06943,,,,0,,,,,,
19237,19237,S MAIN ST + SANCTUS,40.441718,-80.032761,,,,0,,,,,,
22749,22611,BROWNSVILLE RD AT SUNNY DR,40.344984,-79.985743,,,,0,,,,,,
2449,2449,MT ROYAL BLVD + KLEBER,40.535619,-79.97044,,,,0,,,,,,
23099,22882,DIAMOND ST opp BOYD ST,40.43875,-79.9931515,,,,0,,,,,,
1142,1142,NORTH AVE + GRANT,40.481209,-79.974801,,,,0,,,,,,
4194,4194,ALLENDALE ST + MOYER,40.45819,-80.063963,,,,0,,,,,,
4146,4146,CHARTIERS AVE + ALLENDALE,40.454053,-80.059486,,,,0,,,,,,
9166,9166,WILNER DR + #2278,40.454144,-79.869209,,,,0,,,,,,
13408,13408,FREEPORT RD + BURTNER,40.629697,-79.718271,,,,0,,,,,,
1587,1587,NORTH AVE + ARCH ST,40.455176,-80.008476,,,,0,,,,,,
7592,20685,EXPOMART DR + WEST ENTRANCE,40.43264,-79.794151,,,,0,,,,,,
1269,1269,LINCOLN AVE + JACKSON,40.49691,-80.05835,,,,0,,,,,,
21190,20266,BUTTERMILK HOLLOW RD + LEBANON CHURCH RD,40.35427,-79.914262,,,,0,,,,,,
99976,99976,CASTLE SHANNON STATION,40.368492,-80.030516,,,,0,,,,,,
13476,13476,9TH ST + GRANT,40.6083991,-79.745817,,,,0,,,,,,
7715,7715,MONTIER ST + LABELLE,40.446617,-79.870451,,,,0,,,,,,
22975,22762,STANTON AVE AT NEGLEY AVE FS,40.4717017,-79.9265539,,,,0,,,,,,
1580,1580,CHURCH AVE + WALNUT,40.506971,-80.076942,,,,0,,,,,,
8118,8118,BRINTON RD + #1584,40.41279,-79.857734,,,,0,,,,,,
19656,19656,ARLINGTON AVE + JOSEPHINE ST,40.417306,-79.965627,,,,0,,,,,,
18655,18655,WEST LIBERTY AVE + PIONEER,40.395642,-80.033494,,,,0,,,,,,
9622,9622,BROWNSVILLE RD + CURRY,40.358279,-79.990675,,,,0,,,,,,
200161,BLR123,WYLIE AVE + JUNILLA ST,40.4482805,-79.9715394,,,,0,,,,,,Crosswalk
18276,18276,W OHIO ST + BRIGHTON RD,40.4525463,-80.0137944,,,,0,,,,,,
12606,12606,FREEPORT RD + HUMBOLDT,40.496128,-79.857172,,,,0,,,,,,
3255,3255,FIFTH AVE + S AIKEN,40.448296,-79.934387,,,,0,,,,,,
9915,9915,LYSLE BLVD + EVANS,40.352602,-79.850788,,,,0,,,,,,
16022,16022,ALLEQUIPPA ST + SR RESIDENCE (#2418),40.440622,-79.96855,,,,0,,,,,,
2568,2568,BIGELOW PRTX STATION,40.4432848,-79.9531174,,,,0,,,,,,
8127,8127,MAPLE AVE + ALBERT,40.4078965,-79.8196273,,,,0,,,,,,
4047,4047,WASHINGTON AVE + FRANKLIN,40.401687,-80.083092,,,,0,,,,,,
12183,12183,BALDWIN RD AT GLASS RUN RD,40.389287,-79.932743,,,,0,,,,,,
9559,9559,PROSPECT RD + ABBOTT,40.36407,-79.973373,,,,0,,,,,,
16344,20446,WOODSTOCK + SWISSVALE STATION STEPS,40.415683,-79.87825,,,,0,,,,,,
18473,18473,BROWNSVILLE RD + W CHERRYHILL NS,40.398219,-79.988592,,,,0,,,,,,
22873,22733,FORBES HOSPITAL,40.429133,-79.749055,,,,0,,,,,,
21713,20086,LAKETON RD + GRAHAM BLVD NS,40.455756,-79.857848,,,,0,,,,,,
4858,4858,26TH ST + JOSEPHINE ST,40.424233,-79.969956,,,,0,,,,,,
19811,19811,SALTSBURG RD + UNIVERSAL RD,40.477595,-79.785364,,,,0,,,,,,
10010228,BLR172,Campbells Run Rd + McMichael Rd,40.4356573,-80.1443798,,0,,0,,,,,,"ADA pad, Crosswalk, Sidewalk connection"
22737,22605,BROOKLINE BLVD AT EDGEBROOK AVE,40.392015,-80.015151,,,,0,,,,,,
641,641,PERRY HWY + CEMETERY LN,40.503282,-80.024849,,,,0,,,,,,
8509,8509,BIGELOW ST + TESLA,40.419436,-79.935958,,,,0,,,,,,
13840,13840,OLD WM PENN HWY + BEATTY,40.440259,-79.742323,,,,0,,,,,,
9200,9200,OAKWOOD ST + INGLENOOK FS,40.450724,-79.884536,,,,0,,,,,,
4809,4809,JOSEPHINE ST + 26TH,40.424076,-79.969795,,,,0,,,,,,
10010463,BLR341,Bayard St + N Dithridge St FS,40.4491501,-79.9515231,,0,,0,,,,,,
99978,99978,CASSWELL,40.349264,-80.034039,,,,0,,,,,,
8067,8067,MONROEVILLE BLVD + BOSSES,40.428433,-79.787415,,,,0,,,,,,
2260,2260,W CARSON ST + DUQUESNE INCLINE,40.439865,-80.017433,,,,0,,,,,,
10010475,BLR293,McCleary St + Ford St,40.3460741,-79.838449,,0,,0,,,,,,ADA pad
251,251,MCKNIGHT RD + MCINTYRE RD,40.550342,-80.019084,,,,0,,,,,,
18175,18175,LIBRARY PL + 1ST,40.371774,-79.844286,,,,0,,,,,,
22634,22491,GRAND AVE AT HUBERT ST (NEVILLE PARK-AND-RIDE),40.5131,-80.135114,,,,0,,,,,,
16500,16500,MON0NGAHELA + #2129,40.417361,-79.887544,,,,0,,,,,,
13588,13588,RODI RD + PENN CENTER BLVD,40.430393,-79.816969,,,,0,,,,,,
14981,14981,BUTLER ST + 48TH,40.475681,-79.95755,,,,0,,,,,,
20582,20582,EAST PITTSBURGH-MCKEESPORT BLVD + THE LANE,40.37143,-79.828428,,,,0,,,,,,
20016,20016,FIFTH AVE + MCPHERSON ST,40.455578,-79.910663,,,,0,,,,,,
22287,15266,LIBERTY AVE + TITO WAY,40.4428607,-79.9986368,,,,0,,,,,,
23013,71051,EVERGREEN AVE OPP KLOPFER ST,40.485521,-79.97218,,,,0,,,,,,
17677,17677,ROSS ST + WOOD,40.442493,-79.88411,,,,0,,,,,,
1473,1473,BEAVER RD + OAK,40.562412,-80.203866,,,,0,,,,,,
21331,2421,BUTLER ST + CENTER ST,40.495299,-79.945457,,,,0,,,,,,
20640,20640,HWY RT 885 + # 1118,40.31144,-79.91638,,,,0,,,,,,
8866,8866,LINCOLN AVE + ARBOR,40.466431,-79.89777,,,,0,,,,,,
4231,4231,MIDDLETOWN RD + #2847,40.447634,-80.061812,,,,0,,,,,,
2320,2320,ISLAND AVE + JOHN FS,40.469253,-80.060134,,,,0,,,,,,
10010303,BLR089,Highlands Mall South End,40.6445405,-79.7121857,,0,,0,,,,,,
7279,7279,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,,,,0,,,,,,
14979,14979,BUTLER ST + 46TH,40.472671,-79.958847,,,,0,,,,,,
2089,2089,EAST OHIO ST + MIDDLE,40.453704,-79.999291,,,,0,,,,,,
4559,4559,BEVERLY RD + PARKER,40.392222,-80.046958,,,,0,,,,,,
12798,12798,PITTSBURGH ST + PORTER,40.541169,-79.788926,,,,0,,,,,,
11084,11084,SHADY AVE + HIGHMONT,40.449823,-79.920672,,,,0,,,,,,
2902,2902,SPRING GARDEN AVE + TELL ST,40.460707,-79.988478,,,,0,,,,,,
11769,11769,MELLON ST + HIGHLAND,40.363036,-79.858884,,,,0,,,,,,
12067,12067,JOHNSTON AVE + #857,40.406218,-79.930971,,,,0,,,,,,
8329,8329,HAMILTON AVE + STERRETT,40.454076,-79.895263,,,,0,,,,,,
16198,16198,E PGH-MCKSPT BLVD + OVERHILL,40.377703,-79.828056,,,,0,,,,,,
10010284,BLR166,Campbells Run Rd + Holiday Inn Express,40.4435438,-80.1584828,,0,,0,,,,,,"ADA pad, Crosswalk, Sidewalk connection"
2174,2174,LIBERTY AVE + 17TH ST,40.449107,-79.985387,,,,0,,,,,,
14227,14227,UNIVERSAL RD + #1048,40.460306,-79.806934,,,,0,,,,,,
19786,19786,FRANKSTOWN RD + FRANKSTOWN GARDENS,40.463546,-79.851204,,,,0,,,,,,
19509,19509,PIONEER AVE + CRYSLER NS,40.403402,-80.015607,,,,0,,,,,,
20114,20114,UPMC EAST DRIVE + HOSPITAL,40.4373932,-79.7597608,,,,0,,,,,,
8769,8769,CENTRE AVE + JUNILLAT ST STEPS FS,40.445645,-79.970034,,,,0,,,,,,
22735,22603,CENTER AVE AT NORTH AVE,40.513246,-80.097179,,,,0,,,,,,
4075,4075,NOBLE AVE + STEUBEN,40.438262,-80.063244,,,,0,,,,,,
1459,1459,BEAVER RD + BLACKBURN FS,40.541481,-80.181943,,,,0,,,,,,
16652,16652,CLEVER RD + PITCHFORK,40.464995,-80.109499,,,,0,,,,,,
8291,8291,WOOD ST + HOLMES,40.446995,-79.883496,,,,0,,,,,,
8139,8139,JAMES ST + QUEEN,40.4218118,-79.8033376,,,,0,,,,,,
7700,7700,PENN AVE + WEST,40.445282,-79.889755,,,,0,,,,,,
18667,18667,DELWAR + APPLEBEES DRVWY,40.348939,-79.94765,,,,0,,,,,,
3753,3753,WINDGAP AVE + SUMMERDALE,40.456255,-80.080271,,,,0,,,,,,
9379,9379,BROWNSVILLE RD + STEWART AVE,40.382785,-79.976741,,,,0,,,,,,
10941,10941,RICHLAND AVE + BRIDGE STEPS,40.348041,-79.891286,,,,0,,,,,,
163,163,EAST ST + VENTURE ST FS,40.485058,-80.009567,,,,0,,,,,,
17313,17313,WOODSTOCK AVE +2690,40.414304,-79.872838,,,,0,,,,,,
21431,19555,FOREST AVE + CENTER AVE FS,40.508155,-80.047401,,,,0,,,,,,
1171,1171,FIFTH AVE + BELLEFIELD,40.446708,-79.951709,,,,0,,,,,,
16568,16568,ALLEGHENY AVE + ARCHIE,40.523682,-79.841961,,,,0,,,,,,
9761,9761,BROWNSVILLE RD + STREETS RUN,40.346842,-79.986459,,,,0,,,,,,
200243,BLR151,Nine Mile Run - Frick Park,40.4262862,-79.9062837,,,,0,,,,,,"ADA pad, Crosswalk"
21951,9308,STANTON AVE + STANTON CT EAST,40.480634,-79.934784,,,,0,,,,,,
11081,11081,SHADY AVE + WILKINS,40.443756,-79.920424,,,,0,,,,,,
20878,20878,HAZELWOOD AVE + NANSEN ST,40.413447,-79.939459,,,,0,,,,,,
11630,11630,MAIN ST + #4117,40.38174,-79.905549,,,,0,,,,,,
100118,BLR065,Tarentum Br Rd + Leechburg Rd (FS),40.5873278,-79.7494694,,,,0,,,,,,
3479,3479,KENNEDY CTR GIANT EAGLE + ENTRANCE,40.46788,-80.09716,,,,0,,,,,,
3906,3906,WASHINGTON AVE + MARSHALL,40.399678,-80.082669,,,,0,,,,,,
8434,8434,SILVERTON ST + TILDEN ST,40.463408,-79.891736,,,,0,,,,,,
19472,19472,BRADDOCK AVE + ELECTRIC,40.4007174,-79.8334445,,,,0,,,,,,
16932,16932,VANN RD + MINGO,40.465035,-79.892789,,,,0,,,,,,
21337,12600,FREEPORT RD + OLD FREEPORT RD,40.489956,-79.871491,,,,0,,,,,,
2665,2665,BROWNSVILLE RD + MARLAND AVE,40.41212,-79.989641,,,,0,,,,,,
4134,4134,CHARTIERS AVE + LORENZ,40.443958,-80.040525,,,,0,,,,,,
20813,20813,GREENTREE RD + VIRGINIA MANSIONS FS,40.391559,-80.071087,,,,0,,,,,,
22852,22706,GREENTREE RD AT RIDGEMONT DR,40.429122,-80.040127,,,,0,,,,,,
5111,5111,STEUBENVILLE PIKE + #6181,40.444982,-80.149974,,,,0,,,,,,
14951,14951,LONG RD + SAYLONG,40.455986,-79.835983,,,,0,,,,,,
2845,2845,RHINE ST + ITIN FS,40.462896,-79.991054,,,,0,,,,,,
17381,17381,MCCOY RD + #208,40.474662,-80.070752,,,,0,,,,,,
20674,20674,EAST OHIO ST + GRANT,40.478296,-79.96892,,,,0,,,,,,
11915,11915,ELIZA ST + CORBIN F,40.387484,-79.874856,,,,0,,,,,,
8208,8208,NEGLEY AVE + CORAL ST,40.4619577,-79.9315242,,,,0,,,,,,
10010504,BLR360,East Liberty Blvd + Highland Ave FS,40.4661249,-79.9231538,,0,,0,,,,,,Parking restriction
7523,7523,MAIN ST + CENTER,40.3957881,-79.84136,,,,0,,,,,,
1935,1935,CALIFORNIA AVE + FORSYTHE ST,40.470772,-80.03629,,,,0,,,,,,
8653,8653,ALLEQUIPPA ST + SUTHERLAND DR FS,40.44437,-79.963742,,,,0,,,,,,
21505,21505,BROADWAY AVE + RED LOT NS (CROSSWALK),40.3457924,-79.8273954,,,,0,,,,,,
4870,4870,ARLINGTON AVE + STERLING,40.417302,-79.974416,,,,0,,,,,,
16489,16489,GEARING + FREELAND,40.41828,-80.00526,,,,0,,,,,,
4493,4493,NOBLESTOWN RD + WEAVER FS,40.437159,-80.039853,,,,0,,,,,,
13023,13023,PARKER ST + #90,40.49374,-79.95163,,,,0,,,,,,
12162,12162,SECOND AVE + VESPUCIUS,40.401704,-79.940508,,,,0,,,,,,
8671,8671,CENTRE AVE + DEVILLIERS,40.443735,-79.980277,,,,0,,,,,,
200174,BLR067,Freeport Rd + Valley St,40.586083,-79.7542593,,,,0,,,,,,
21205,19247,WASHINGTON AVE + STATION ST,40.3582988,-80.1118515,,,,0,,,,,,
12075,12075,SECOND AVE + ELIZABETH,40.406964,-79.943174,,,,0,,,,,,
7049,7049,HAWKINS AVE + ROSE,40.406859,-79.863618,,,,0,,,,,,
1487,1487,MERCHANT ST + #826,40.589468,-80.229295,,,,0,,,,,,
99951,99951,MUNROE,40.322921,-80.029796,,,,0,,,,,,
1344,1344,BEAVER RD + SPENCER,40.565003,-80.207118,,,,0,,,,,,
21107,15435,WM PENN HWY + KIA DEALERSHIP,40.4336321,-79.7973757,,,,0,,,,,,
10982,10982,DUQUESNE BLVD + FAIRMONT,40.382124,-79.85666,,,,0,,,,,,
7949,7949,PENN AVE + WEBER,40.441951,-79.869199,,,,0,,,,,,
19590,19590,GREENTREE RD + POCONO FS,40.416383,-80.045074,,,,0,,,,,,
20603,20603,OHIO AVE + BROADWAY ST,40.319146,-79.890716,,,,0,,,,,,
22776,22637,BEATTY RD + #560,40.451085,-79.756374,,,,0,,,,,,
7056,7056,WOODSTOCK AVE + WOODSTOCK TERRACE NS,40.414812,-79.874062,,,,0,,,,,,
4250,4250,STEUBEN ST + LORENZ,40.442649,-80.042168,,,,0,,,,,,
9375,9375,BROWNSVILLE RD + E GARDEN RD,40.377797,-79.975362,,,,0,,,,,,
17431,17431,JEFFERSON DR + SENIOR HIGHRISE,40.480035,-80.076368,,,,0,,,,,,
1358,1358,BEAVER ST + LITTLE,40.542393,-80.183449,,,,0,,,,,,
9453,9453,REGIS AVE EXT + HOME DEPOT,40.339571,-79.952974,,,,0,,,,,,
12073,12073,JOHNSTON AVE + GERTRUDE,40.406575,-79.941279,,,,0,,,,,,
17736,17736,MAIN + 22ND,40.397711,-79.901554,,,,0,,,,,,
3909,3909,WASHINGTON AVE + LINCOLN,40.404492,-80.083476,,,,0,,,,,,
18516,18516,BRADDOCK AVE + ELECTRIC,40.4005428,-79.8338636,,,,0,,,,,,
83,99923,WESTFIELD,40.410318,-80.019964,,,,0,,,,,,
7394,7394,BRADDOCK AVE + 4TH,40.405088,-79.87165,,,,0,,,,,,
20558,20558,BOWMAN AVE + JARVIS ST,40.355417,-79.83972,,,,0,,,,,,
10375,10375,WALNUT ST + 25TH,40.33455,-79.849625,,,,0,,,,,,
1975,1975,MARSHALL AVE + CALIFORNIA,40.462596,-80.030157,,,,0,,,,,,
7644,7644,WILKINS AVE + WOODLAND,40.443936,-79.922085,,,,0,,,,,,
9044,9044,BEDFORD AVE + WATT LANE,40.450739,-79.97232,,,,0,,,,,,
1189,1189,LIBERTY AVE + GROSS,40.459412,-79.944722,,,,0,,,,,,
8311,8311,FIFTH AVE + SHADY,40.452962,-79.920585,,,,0,,,,,,
18586,18586,MT CARMEL RD + DOLLMAN,40.466373,-79.868518,,,,0,,,,,,
10956,10956,MURRAY AVE + WELFER,40.425058,-79.92813,,,,0,,,,,,
1441,1441,OHIO RIVER BLVD + HAZELWOOD,40.512184,-80.103676,,,,0,,,,,,
11977,11977,CRAWFORD ST + MONTEREY,40.362927,-79.852097,,,,0,,,,,,
21418,162,EVERGREEN RD + BAYTREE ST,40.488746,-80.010295,,,,0,,,,,,
643,643,PERRY HWY + CLARWIN,40.505238,-80.028328,,,,0,,,,,,
7965,7965,PENN AVE + MIDLAND,40.439489,-79.874949,,,,0,,,,,,
7637,7637,DALLAS AVE + REYNOLDS ST,40.448921,-79.910072,,,,0,,,,,,
10994,10994,DUQUESNE BLVD + CENTER,40.363978,-79.842911,,,,0,,,,,,
10908,10908,8TH AVE + ANN,40.407979,-79.909218,,,,0,,,,,,
11970,11970,5TH ST + PRISCILLA,40.368458,-79.848412,,,,0,,,,,,
1363,1363,BEAVER ST + BEAVER CT,40.536419,-80.176705,,,,0,,,,,,
7729,7729,LAKETON RD + LINDBERG,40.458387,-79.846344,,,,0,,,,,,
