stop_uuid,gtfs_stop_id,stop_name,lat,lon,wheelchair_boarding
35061962-d2bc-44e7-a6de-e34ad97a6dd3,6002,WASHINGTON RD + FLORENCE PL,40.384457,-80.043904,0
350cf8dc-8930-447a-b465-b2f168583ce8,2543,S 18TH ST + ST PATRICK ST,40.421383,-79.982455,0
350e0ecc-ff7a-4aeb-9199-ba783cb55e06,2352,GRAND AVE + IDAHO,40.514069,-80.138607,0
3517b3b9-0752-409f-9232-32c2f66c60b2,15428,AMITY ST + TARGET DRIVE,40.409837,-79.912281,0
352d8c0a-91b5-4c2e-a1ff-ed74a780e5ff,20962,SWISSVALE AVE + MAPLE,40.433212,-79.884816,0
352e2ca5-b81a-447f-bbe2-0daa75ce57c1,9131,FRANKSTOWN AVE + JULIUS ST,40.459618,-79.911476,0
353c7484-b8e1-4e01-bbc6-52af88c7c69d,2668,NEVILLE RAMP + CENTRE,40.452725,-79.949753,0
354e88c0-5c60-43a1-9009-cd16f227c859,20716,CYPRESS ST + OAK ST,40.394234035,-79.887825319,0
3556fcc5-7771-4c18-bcbc-f471354025d5,1342,BEAVER RD + #305,40.567784,-80.211586,0
3565e237-5690-4f40-8686-8cdf9730e456,14689,SALTSBURG RD + FORD AVE,40.476689,-79.782775,0
356d5995-86fd-4ccd-9a55-5495f92f0ffb,12815,FREEPORT RD + 3RD,40.576934,-79.778255,0
3571ba7b-9c6c-47eb-ba2e-e1bc0c3f3de2,22875,MONROEVILLE BLVD AT OXFORD DR,40.430599,-79.78574,0
35786eab-81c5-4e2a-9320-0476f610713d,15733,NORTH VERSAILLES PARK AND RIDE,40.388225,-79.823308,0
3583bf0c-ceff-48d5-ac7a-45323dfc6797,127,CORPORATE DR + #5700,40.563606,-80.022751,0
35898fa0-4492-44f0-a2e5-d490f96af1a4,6662,GRANDVIEW AVE + LABELLE,40.436392992,-80.015729079,0
358e8857-a56a-4f0a-b618-a6046549924b,18485,MIFFLIN RD + LEBANON FS,40.379633,-79.92543,0
35b351ae-6042-4d41-bee8-b301503578b2,13335,FREEPORT RD + ARGONNE,40.617415,-79.733948,0
35b6b1f1-6d26-4e44-9d84-86fc0b9fb208,19075,LEECHBURG RD + AUBURN,40.492859,-79.790715,0
35b8de11-a9fb-44d0-87d9-f8b2232a228b,2333,ISLAND AVE + FLEMING,40.484996,-80.073384,0
35bc84da-1d27-4edf-9f90-0b5e0e95752b,10010447,Mifflin Rd + Kennywood Blvd,40.401187841,-79.880852282,0
35c70649-6d4e-4bc6-998d-f96503639a1c,1019,CENTER AVE + CORNELL AVE,40.519643,-80.043542,0
35cce30b-caf1-411d-94ba-4259ea5ff6ba,200263,Rodi Rd + Hoover Rd,40.449371534,-79.827218959,0
35d233d1-5e80-4ff7-83be-e6edf8cce8c9,10940,RICHLAND AVE + CEMETERY,40.349729,-79.893264,0
35e1d5ce-2585-4f59-be74-43774c372151,821,PERRYSVILLE AVE + MARSHALL AVE,40.475117,-80.011597,0
35e59afe-2345-41de-802b-b8ed3ac91b79,10010432,Pioneer Ave opp Dorchester Ave,40.39425528,-80.02707309,0
35eaf546-371a-4d19-a090-9e5045a65a63,7703,ROSS AVE + CENTER,40.44196,-79.882529,0
35ec932f-a089-4a30-9e57-df692818c68a,12656,FREEPORT RD + #153,40.567774,-79.776218,0
35edf7b0-1d8b-40b8-a074-95f43f1daa6e,9120,FRANKSTOWN AVE + WASHINGTON BLVD,40.458667,-79.907788,0
35fa9500-c5b6-4503-8fbb-d8dbe82e64cf,21331,BUTLER ST + CENTER ST,40.495299,-79.945457,0
35fdd8ae-a6d2-4f38-9162-ab5dca2c524c,7022,CHARLES ST + KNOX,40.41657,-79.990823,0
360be229-f141-4aa9-a4b3-d528ddcfd04c,1530,BRIGHTON RD + DAVIS,40.481804,-80.034213,0
36180b54-de51-445c-b7f2-cd443b84a8c9,21048,BROADWAY BLVD + QUARRY,40.396564433,-79.793751335,0
3618c4a6-b6fc-4f07-8e19-36fc3fc616f7,11009,LEBANON CHURCH RD + PGH-MCKEESPORT BLVD FS,40.355934,-79.899839,0
36238bef-b11f-453f-b3f1-144064279c20,22198,GAMMA DR + ZOLL DRIVEWAY,40.498724,-79.868205,0
36256fc9-82c6-4199-8870-f51d9c895877,20651,CORBET ST + 8TH,40.604290738,-79.753048747,0
362e5135-8cf3-4620-9493-714cc8bf87c9,10010297,Babcock Blvd opp Church Rd,40.505346029,-79.990055095,0
362e98b5-59c3-4a7d-9f2b-48a50b693734,22843,GREENTREE RD AT MCKNINNEY LN,40.425676,-80.041612,0
36645177-0dca-4bb7-bccb-c0004f0bb3a4,2568,BIGELOW PRTX STATION,40.443284753,-79.95311738,0
3664bb2c-178f-4fe7-ad06-686e2fb06e12,1173,BELLEFIELD AVE + FIFTH AVE,40.4463515,-79.951773456,0
36660d8d-3a97-4b65-98be-f3509d0a8f89,11752,GREENSPRINGS AVE + EASTMAN,40.383543,-79.878252,0
3672602c-3e6c-4c89-a239-908480a25143,8162,EAST BUSWAY + NEGLEY STATION C,40.456536,-79.932912,0
3673e31c-b0a8-4b15-a56f-262524dad493,10032,BROWNSVILLE RD + CHURCHVIEW AVE,40.385858,-79.979016,0
3679f569-e203-448b-ad6b-65e09c5a4c16,1441,OHIO RIVER BLVD + HAZELWOOD,40.512184,-80.103676,0
367cf944-2477-4bd1-b1e5-bd84cc134f4e,81,WASHINGTON JUNCTION,40.353933,-80.028173,0
3680e373-6c6d-4cb8-b8f8-937c1e474dd2,9331,JANCEY ST + GAEL WAY,40.487679,-79.924786,0
3699b987-1998-4abc-8f32-f4ac4ca13061,8860,LINCOLN AVE + LEMINGTON HOME DRVWY,40.471112,-79.892066,0
369a2515-0ef5-4c06-b3bb-0682d9cd2d94,14449,VERONA RD + QUINCY,40.493472,-79.836379,0
36a92141-c2d6-47ef-9dca-4918f18611c1,1613,BRIGHTON RD + DAVIS,40.481541,-80.033551,0
36a9dc0f-0abd-4c58-a112-3ed225e7532a,3904,CAROTHERS AVE + FINLEY FS,40.396567,-80.088052,0
36abc91c-df6c-4854-b4ee-fcf34e432c4f,22837,PERRY HWY AT LOMBARDY DR,40.545102,-80.035874,0
36b0f7a3-4d36-4dd3-83c8-c8878f34fa9a,18873,GARDENVILLE RD + BLOSSOM,40.342678,-80.005553,0
36b30330-1af4-4845-b323-63bd40e5ec57,625,NORTH AVE + BOYLE,40.455564,-80.005715,0
36cf5da0-ebbc-4a5a-8ecf-09c9a81e6ef2,10144,HWY RT 51 + PRIMANTI BROTHERS,40.323893,-79.943333,0
36d34f81-81d3-44bf-8719-27a67f446735,22840,PERRY HWY AT PERRYMONT RD,40.556154,-80.038995,0
3707e7b5-e36c-4bcb-a77b-d227a8eda86d,2430,GRANT AVE + HERMAN,40.508453,-79.95202,0
37095c93-bbe7-4038-a4b4-6b867eb52e97,14324,VERONA RD + ELLIOTT,40.49901,-79.837516,0
370ada87-07c0-445c-9348-a0d2c04803fc,21411,CENTER AVE + PARK AVE,40.511325,-80.027534,0
3712a984-756e-4f0c-ad2e-d3afb0119d64,1438,OHIO RIVER BLVD + ORCHARD,40.51058,-80.097923,0
37215d5a-01fb-47aa-864b-c53c22e48580,18677,HWY RT 51 + HILLVIEW,40.381293,-79.995505,0
37253c76-db87-4864-b2cc-a557fc023894,8375,HOMEWOOD AVE + PENN,40.449025,-79.901395,0
372946fe-1c64-4e8b-a6bf-7e1c7d7eb855,21470,BEACON ST + WIGHTMAN ST,40.434177,-79.927078,0
373172b7-29fc-4d43-b764-e8d8251d6cbb,10958,BROWNS HILL RD + IMOGENE RD,40.415666,-79.92516,0
3737eda0-c9bf-4f1f-9108-7a0bcdbca1e3,1379,OHIO RIVER BLVD + MAPLE,40.510479,-80.09806,0
373f6835-2ddb-4f29-85cd-e14f5bad1046,99965,HIGHLAND,40.348372,-80.03979,0
374f8c54-d156-4733-9416-d4c5e907b5d4,3824,PARK MANOR BLVD + ROBINSON LN,40.45278,-80.164821,0
375a7fe3-092f-47a2-bfee-e1e928514685,4853,E CARSON ST + 18TH ST,40.428719,-79.980704,0
3761e2ae-9c7d-477b-bc48-69c6765633dd,2690,LIBERTY AVE + CANOE,40.463092,-79.955382,0
3763e5cd-f9ec-4dac-948c-130396fc1a13,20206,ROBERTS ST + WEBSTER,40.44453,-79.984996,0
377364a7-ca9f-4d2e-abaa-0ec9e8b802de,17431,JEFFERSON DR + SENIOR HIGHRISE,40.480035,-80.076368,0
377b5189-06cb-4056-88c3-dc67af82fd46,12673,PITTSBURGH ST + PORTER,40.541262,-79.78847,0
3784ed81-3835-40cc-aac6-0adf8274dcdb,9558,PROSPECT RD + GIESE,40.363623,-79.975046,0
37881c7f-34df-4935-b2f3-3e702eb28abf,8531,SHADY AVE + FORBES,40.438194632,-79.919458607,0
3796f95c-b6e4-4e38-ae86-7e198bb0aa46,15453,NEGLEY AVE + WALNUT,40.452143,-79.931078,0
37aee431-4ed5-4d40-99c9-3631ef90c875,8135,JAMES ST + OHIO,40.418992148,-79.811270816,0
37c462e9-6082-4b1b-a96a-3c4ca9ff69c2,4561,MCFARLAND RD + HELEN,40.396477,-80.046143,0
37caed5d-423d-4020-9eac-73df53c26312,6832,PROVOST RD + SHADOW FS,40.370783,-79.994547,0
37cdaceb-8d72-42d4-be01-56d622db6758,18967,S WHITFIELD ST + BAUM,40.460645065,-79.926505419,0
37e71082-8e7c-4b74-ac69-e0477f61e792,851,CENTER AVE + PARK,40.511549,-80.027499,0
37eb4f9c-5cb7-4aa7-a6e2-92391b25d439,17284,MILLVALE AVE.+MITRE WAY,40.459597,-79.946247,0
37f51245-ac5e-4fee-9ed1-9ac37c5cf749,14861,HOWLEY ST + SHUR SAVE DRVWY (GANGWISH),40.464384,-79.95227,0
37fe7aee-3e34-4456-9f48-b9b0fbc8ad75,6414,BOWER HILL RD + COCHRAN RD FS,40.38489,-80.053923,0
380e076f-47bf-4c9f-aa7c-a2d95eac8dd7,7399,BRADDOCK AVE + 9TH,40.400063,-79.864251,0
380e7124-3f32-4ea4-9ed8-edd99f6c48b6,18934,HAMILTON AVE + FIFTH FS,40.457033,-79.908283,0
3829966e-a4f3-4961-a82c-2b80053df9a7,10010325,Rodi Rd opp Stoneledge Dr,40.456122549,-79.823039037,0
382e12e3-98d1-478a-a21a-1ae36639f5d6,2808,ESSEN ST + SUNSET,40.473239,-80.000709,0
383d964c-493e-4bb9-8be7-216872c68b59,1819,CHARLES ST + HAZELTON,40.471233,-80.00731,0
3845d0f1-7256-42ee-94a0-7830d903a8a0,11703,HOMEVILLE RD + CASTLE #1,40.376823,-79.875446,0
384792b6-7c4f-4766-a0ac-1cd773c72370,11015,LEBANON CHURCH RD + POLK,40.354259,-79.912274,0
384cd739-37b9-4a96-a2c9-f3d5d241bd65,21938,BUTLER ST + BAKER ST FS,40.48802,-79.920619,0
38b0a37f-8661-4ea6-9d81-87dbe40c91ac,7780,ELECTRIC AVE + OLYMPIA HALL,40.402808,-79.837315,0
38b5dcdf-fcad-4391-b6ca-33c5b70ec1e3,22882,MONROEVILLE BLVD AT NORTHERN PIKE,40.436462,-79.780141,0
38ba92c4-813d-490b-8610-977a0d4ea063,22830,PERRY HWY OPP CUMBERLAND RD,40.572099,-80.037022,0
38c39df5-eb5e-448c-9b2d-399b9fddf843,12603,FREEPORT RD + BLAW,40.492792,-79.863087,0
38d758ec-a092-4f33-ae94-3ff9ff957c40,10010365,McCandless Ave + Butler St,40.481472856,-79.95316294,0
38dc885d-f48b-4ac8-adb4-d18261808666,3906,WASHINGTON AVE + MARSHALL,40.399678,-80.082669,0
38e9e82a-e91a-4eb5-8ef8-e61209807d46,14979,BUTLER ST + 46TH,40.472671,-79.958847,0
38ef42b7-6c49-48ac-8aa1-1d918786e8c3,1419,CALIFORNIA AVE + MARSHALL AVE,40.462064,-80.030585,0
38f0ac9f-48cc-4a60-ac6b-28efefefd969,8095,MAPLE ST + CHARLES,40.40787,-79.820376,0
38f55248-f4e0-49f2-b920-1836abdfe4fd,22395,SEAVEY RD + ELBE DR FS,40.491343,-79.969569,0
38f55a66-d69b-4161-bae1-afa827c8f616,8014,WIGHTMAN ST + PHILLIPS FS,40.431402,-79.92745,0
38fa211b-98c7-41bc-97b7-33cf28457113,2812,SOUTH SIDE AVE + LAPPE,40.470195,-79.996568,0
390a4443-1be1-4e45-967c-4d408e67c353,3596,SILVER LANE + DIANA,40.459423,-80.138807,0
3912668e-d0c7-4f88-a361-d31841479034,21046,MONROEVILLE MALL + WEST COURT ENTRANCE,40.42873,-79.796955,0
391532b5-8f6d-4e1e-956a-ea89c4f34f6f,10010466,University Blvd + Broadhead Rd FS,40.517349355,-80.220468799,0
392fb73c-9145-4e5d-9a59-73a593ebeebb,10010208,Broadway St opp Miami St,40.381884554,-79.811828211,0
393e7505-276a-434b-a947-b47db9173a15,19803,CENTER RD + RUTH DR,40.453767,-79.760565,0
395bda1b-a073-47e3-9a0d-f54f9fb31547,12567,6TH ST + BALDRIDGE,40.40573,-79.863463,0
395d58e8-da18-4b9f-99f9-897a5653c71e,1911,MARSHALL AVE + NEW HAMPSHIRE,40.464644,-80.027586,0
395dfee5-498f-4a5a-8775-723f2a370475,19648,VIRGINIA AVE + BIGHAM,40.431987,-80.015247,0
3970f2d4-3db5-4098-932d-de7f7b476f98,21991,PENN AVE + FAIRMOUNT ST,40.464121,-79.932645,0
3979869d-e8fb-4215-8f87-e8aeb9511485,18432,HWY RT 51 + COAL VALLEY FS,40.312438,-79.938461,0
397ad83d-acdc-4a12-9afd-f764c6b2fd02,11127,LONG RUN RD + SUNSET,40.334998,-79.811413,0
39a651da-5aa1-41a6-a0a6-34dd349c6bbc,5284,WASHINGTON AVE + DOLLAR GENERAL,40.398192,-80.083208,0
39ac41ea-e798-4b2f-8e66-313b1140eb8b,959,CHARLES ST + SHELTON,40.470547,-80.011154,0
39b60ca2-b167-4f2b-88b0-d300e9485b6b,3272,HIGHLAND AVE + EAST LIBERTY BLVD,40.465716,-79.922805,0
39b89d16-4c29-4dda-961d-b84d876bd2f3,17521,EVANS AVE + MCKEESPORT HOSPITAL MAIN ENTRANCE,40.351476,-79.850446,0
39bae5c2-5980-4746-b3b5-7c4a1d72a4ab,9218,COLUMBO ST + #5149,40.469869,-79.94015,0
39c15a77-dad9-4960-95e5-7baffe1c6bc5,14790,SALTSBURG RD + CHANTICLEER DR,40.475468,-79.793738,0
39cae3c2-8202-4c35-9179-5d879f39af9c,14417,BAUM BLVD + CYPRESS ST,40.455864,-79.942077,0
39cf554c-ad12-42e1-84dc-8a12b4e808aa,215,SANDUSKY ST + STOCKTON AVE,40.450321,-80.002776,0
39cf76ca-cb4d-4a65-aba9-ff435a05d676,11049,MAIN ST + CAMBRIA,40.381678,-79.906013,0
39d053d1-7c5d-4b20-8d11-5336951d68b4,7724,LAKETON RD + COLLINS,40.453389,-79.859048,0
39d4efe7-a140-4769-a991-c7cf93d420a4,21542,SPENCER AVE + STEINER ST,40.389273,-79.976197,0
39e30668-5b00-4023-b95b-159428f5a7ea,1395,CALIFORNIA AVE + MARSHALL AVE,40.462166,-80.031004,0
39e4ea9e-5049-400c-8b20-5aacb937d1eb,100130,Perry Hwy + Manor Rd NS,40.629508051,-80.056863117,0
39e8fa64-5070-4e97-8f0b-79f87f21e26d,7335,SAVANNAH AVE + BIDDLE,40.437467,-79.894371,0
39f0813c-974f-4d68-bb26-10708054f0f6,11048,MAIN ST + GRACE,40.383192,-79.904454,0
39fbec37-1ec3-44f8-beff-f8430528b974,7700,PENN AVE + WEST,40.445282,-79.889755,0
3a038561-63a1-4cf2-a0f1-e4ebfb65fc23,4562,BANKSVILLE RD + MCMONAGLE,40.399654,-80.044207,0
3a09a21d-c950-4f47-b9c5-2eae0bd46458,7167,WOODSTOCK AVE + WILKINS,40.413345,-79.871225,0
3a09a497-c303-40ea-989a-c6641fd4e79a,89,BOGGS STATION,40.416499,-80.010334,0
3a1282d5-7aca-45c8-80f6-2f05f2303a76,7814,ARDMORE BLVD + FAIRFAX,40.422174,-79.854668,0
3a16c79b-4b59-4458-af29-a33735c56067,9554,PROSPECT RD + STILLEY FS,40.359533,-79.980438,0
3a238907-5fba-4e75-a071-7f2c5e6717f0,9352,GREENWOOD ST + JANCEY,40.485885,-79.926432,0
3a238f53-66d7-43ff-a9c7-5065303db951,7651,BEELER ST + BEELERMONT,40.44551,-79.933291,0
3a3b7a25-0705-48c4-83bf-17e06c44413d,7847,BROADWAY BLVD + MAWCO,40.398314,-79.788884,0
3a3bede1-2793-4e41-bc97-38fd554e6d48,5111,STEUBENVILLE PIKE + #6181,40.444982,-80.149974,0
3a45ebe7-6a1b-4c1a-858e-637f7c30fa24,1068,LAURELWOOD DR + FENWICK,40.552144,-80.00226,0
3a46f324-c360-4e1f-90fd-689b0be3bb53,W06300,DUQUESNE INCLINE AT UPPER STATION,40.438309788,-80.01884948,0
3a4a5314-1c3f-4823-a180-df1807b59981,20089,ROBINSON BLVD + EAST GATE ENTRANCE FS,40.459227,-79.866044,0
3a527b34-fafb-4649-9863-1658c18b981b,9155,FRANKSTOWN RD + ROBINSON BLVD NS,40.460865,-79.867165,0
3a677829-444f-4d6a-b5c2-4aa259d53839,6900,WEYMAN RD + VILLAGE LANE,40.359857,-80.000839,0
3a7607fd-d314-4385-bea9-04c98e33a5a5,9851,ST CLAIR AVE + 3RD,40.292206,-79.881993,0
3a765572-edd2-415f-be79-f099784fad01,14691,SALTSBURG RD + CRESTVIEW DR,40.476033,-79.778596,0
3a7efd74-137d-40f5-b5c5-1e03990e92da,6674,VIRGINIA AVE + KEARSARGE,40.431144,-80.010727,0
3a84379a-636f-4795-9eb1-d36c7b0e4054,19057,FRANKSTOWN RD + WILSON NS,40.466912,-79.837048,0
3a8465c9-00b5-4063-8fa2-32c52415e629,3504,FOREST GROVE RD + MIDWAY,40.477876,-80.102765,0
3a88e097-8eb3-406d-96c6-e7ca94291bcb,1090,REMINGTON DR + HAZLETT,40.560087,-80.011021,0
3a92e522-76a0-499c-8fc6-e7a0448ed685,1349,BEAVER RD + LITTLE SEWICKLEY,40.558785,-80.200394,0
3a96af14-6252-4431-a64b-4f8195d9ea66,12346,REGIS AVE EXT + CIRCUIT CITY,40.339769,-79.953036,0
3ab22594-e0d3-4750-a5a9-13f94534208e,7825,PENN AVE + THOMPSON ST,40.405260863,-79.827335814,0
3ab4ee19-36a8-46ff-96f6-230dac155f34,200208,Forsythe Rd + Woodridge Dr,40.404272286,-80.070754175,0
3ab53d50-ca86-4d34-94f3-c61e1e23d2af,6092,PIONEER AVE + NORTHCREST,40.409412,-80.013843,0
3ac0c2c6-24bc-4b2b-90ac-542d1e5ef6bf,15874,WATERFRONT DRIVE + RECREATION CENTER,40.413917,-79.904917,0
3ac26f5c-05a1-4ce6-a687-3803cfd7cd42,8312,FIFTH AVE + HIGHLAND,40.452049,-79.923842,0
3ac36075-f0f8-48f0-aa70-7d6d6bd0a6e6,17369,MCKEE RD + CCAC WEST,40.43715,-80.191487,0
3ac65e5f-7860-44d9-817f-ef3cf5fe8a10,18398,SECOND AVE + PGH TECH CTR (MIDDLE ACCESS ROAD),40.432781,-79.962126,0
3ac8d628-3de6-44da-a07d-9179d2c8c11b,21107,WM PENN HWY + KIA DEALERSHIP,40.433632104,-79.797375661,0
3ad02064-65ec-4196-8601-92cf2de8ffd0,3676,BROADWAY ST + 15TH,40.47533,-80.081848,0
3ae74e8c-8271-48e2-9566-0d414eab3e88,3367,BUTLER ST + HIGH,40.497897,-79.943953,0
3af80431-314b-4a41-848f-7e60ba5f86f8,10010486,Rodi Rd + Integrity Dr,40.459088359,-79.823346519,0
3af9057a-3704-46a2-ad97-8c695ce193d0,5430,NOBLESTOWN RD + CRAFTON,40.437486,-80.053761,0
3b28c3d6-caeb-4310-9a47-cd49f268c1c8,98,MEMORIAL HALL,40.366611,-80.016186,0
3b2bcfa7-26f2-46e8-86ce-1a696d5de2a1,16651,CLEVER RD + MONTOUR HIGH SCHOOL,40.468488,-80.12399,0
3b59a5ff-5cba-4860-b48d-e5cbe13fd6bd,16556,ALLEGHENY AVE + PENNSYLVANIA,40.522058,-79.84264,0
3b5d0cae-a973-4e22-a439-9d1d7b3a8426,10010394,Herron Ave opp Dobson St,40.458295236,-79.964132392,0
3b5de7d3-515e-481c-b162-6f368fa8299d,8207,NEGLEY AVE + FRIENDSHIP AVE,40.46056,-79.932404,0
3b6de5bb-35a2-4c3e-97a7-eb5d9e46510a,16020,OAK HILL + BENTLY,40.440214,-79.969859,0
3b79413d-facf-42ef-ac9a-178ae4d20359,2261,STANWIX ST + FOURTH AVE (PPG PLACE),40.440308,-80.004441,0
3b7e2817-3bda-4398-b31a-69489f96682d,100116,Mile Lock Ln + 9th Ave,40.610911913,-79.735881318,0
3b878d04-a8c3-499a-b7a7-70e4b5f72495,14762,SALTSBURG RD + ASTER ST NS,40.483902,-79.814333,0
3baccff4-dc53-4890-97b7-d8019aece47e,8065,OXFORD DR. + PRIMARY CARE CENTER,40.431416,-79.788117,0
3bbea763-7d3d-42ac-9ee9-0ce91c844e64,9224,BLACK ST + AIKEN,40.470642,-79.932941,0
3bc85a2a-5adc-49e2-acd3-39f6de88ed00,22632,WASHINGTON AVE OPP DOLLAR TREE,40.398017,-80.083568,0
3bc8d807-0bf9-4f75-941b-e803c61e2f51,15263,FREEPORT RD + #1050,40.487257,-79.884597,0
3bcb316e-4644-4ea2-aad3-36ad4c3489d1,8838,CHASKE ST + CROSS,40.475781,-79.86924,0
3bdbb0ce-65d4-4d3f-a84e-b45988537953,10010263,Jenny Lind St + Packer St,40.338818939,-79.847260648,0
3bde8b3f-f706-4c34-8040-d4ed339033dc,19754,CORNELL AVE + WILLIAM ST,40.513548,-80.045461,0
3be59c32-9556-4248-a9bf-41e825fe1139,99951,MUNROE,40.322921,-80.029796,0
3be92c3d-921f-4ac3-872e-478ca1deda05,7416,BRINTON RD + TURNER,40.407757753,-79.849071445,0
3be95189-51de-4996-8703-688dd7d889a6,19204,CHARTIERS AVE + LITCHFIELD (STEPS),40.452625,-80.054243,0
3bec9b53-9719-479d-a188-1ba42e739e31,21905,FRIENDSHIP AVE + WINEBIDDLE ST,40.462311,-79.943332,0
3bf58409-8854-4a1b-bdef-45e4826dad34,19456,SCHENLEY AVE + FERN,40.472249,-79.937594,0
3bf7b0f1-3ee3-43d2-8f4a-4442b5fab095,100119,Tabor St + Stanhope St,40.461535784,-80.055589057,0
3bf99cfb-221f-45fe-80fb-f5680cc2fb0e,8222,BRYANT ST + ST CLAIR,40.476112,-79.920899,0
3bfdc86f-14c1-4b35-aefa-69b514747cb6,3190,FREEPORT RD + BLAW,40.492969,-79.862948,0
3c02a058-0319-4754-8c09-9323cb436618,8325,HAMILTON AVE + DALLAS,40.456269,-79.9049,0
3c07d1c1-0a82-4950-9187-a54fa5459383,6,BRIGHTON RD + WESTERN AVE,40.45258337,-80.014188686,0
3c0fe1be-5158-454f-8c5b-4afba6844633,11017,LEBANON CHURCH RD + RODEO DR,40.353198193,-79.917103812,0
3c2e4265-808a-4077-9bc3-cc56d67aa1f0,14682,MAIN ST + THOMPSON,40.468484,-79.791108,0
3c30cc4a-7b40-4a7e-a54e-3480bcb99be5,11771,MELLON ST + MAINE,40.364821,-79.859149,0
3c31985b-f467-4a72-998e-5d86432f0661,5795,GREENTREE RD + LINDSAY,40.386087,-80.084647,0
3c34f001-04b9-4589-885f-f1ef1ad4b599,18280,MERCHANT ST + 3RD FS,40.581977,-80.223977,0
3c44b1fd-4a27-4b57-8ecd-59065aec1088,9425,RADFORD RD + WILLOCK (OPP 7-11),40.363839,-79.967986,0
3c4a409e-4a25-4a46-9e7e-0fda9ac1e346,1416,CHATEAU ST + PENNSYLVANIA,40.453522,-80.028151,0
3c517032-b532-4bc4-b924-b43909f3bf6b,9702,HWY RT 51 + MARYLEA,40.370518,-79.982295,0
3c53d9b6-6185-4bf2-964c-834a3138d336,7347,BRINTON RD + #1246,40.422958,-79.866768,0
3c69bf7d-14ee-4bf2-87ab-597a10e5d08d,21444,CALIFORNIA AVE + #3228,40.473871,-80.038507,0
3c709690-6acb-4131-a480-d5d143341343,20568,PORT PERRY RD + E PITTSBURGH-MCKEESPORT BLVD FS,40.383719,-79.828486,0
3c748978-be27-4782-a9a3-92e79be58078,21452,SKYLINE DR + BALDWIN HEALTH CENTER,40.366636,-79.962492,0
3c7f6dd9-9d38-44cf-8523-3761f990b59f,100041,Perry Hwy + Highland Ave,40.522506536,-80.03443179,0
3c7faa20-c739-4f94-a36c-fc5d4bf4b2aa,7645,WILKINS AVE + MURRAY,40.44401,-79.924123,0
3c877533-7d9b-4c51-875b-9958c2d9dac5,250,MCKNIGHT RD + JOHNANNA DR FS,40.54626,-80.01698,0
3c910484-4169-4c66-a238-6fff49aa65bb,5470,NOBLESTOWN RD + NOBLE MANOR (RITE AID),40.427084,-80.055592,0
3cabee78-00b8-496b-ab8e-ad6e9b360f94,853,CEDAR AVE + SUISMON ST,40.454959,-80.002302,0
3cb0c283-13ec-46cc-b61d-a34d6e26e5df,18,BROADWAY AVE AT BELASCO,40.407213,-80.026832,0
3cb29805-e706-487d-9eed-d41f5807998a,20729,MONONGAHELA AVE + ARCH ST,40.337942,-79.889419,0
3cb3bda8-019b-4818-8e96-c37916343fb6,22686,CHARTIERS AVE AT CRAWFORD ST,40.464887,-80.070473,0
3cb4e0ab-9d4c-4d80-b3c9-2ef9e59b1bc8,8448,PAULSON AVE + NAVARRO,40.468288,-79.90284,0
3cba871f-4bc1-47db-9a54-3c113a86fbd4,18994,RANKIN BLVD + KENMAWR,40.410381,-79.877991,0
3ccae6db-bcf7-4e51-a41e-86e3a2607760,8301,HAMILTON AVE + STERRETT,40.454129,-79.895127,0
3ccdf203-1d9a-4f89-a1f2-66a89131311f,12769,MAIN ST + 13TH ST,40.4943,-79.929416,0
3cd3bc0e-30ef-4a02-afde-981bc1c7252d,20406,HOFFMAN BLVD + KENNYWOOD BLVD,40.384712,-79.86288,0
3cf19d2a-ea54-4306-bfc3-398d03138c6e,1106,AMITY DR + BLAZE,40.544907,-79.993431,0
3d018bd2-dff6-4c47-8172-a762fd07130a,2420,BUTLER ST + ISABELLA,40.494272,-79.946634,0
3d082561-e41e-4e43-8986-ebfb31f6df5b,13496,BOYCE CAMPUS EAST PKG LOT + STEPS,40.453202,-79.751368,0
3d2b64aa-4714-4377-bfdf-b40866a087f1,8913,OAKWOOD ST + BENNETT,40.453925,-79.885575,0
3d2f01b0-5ba2-4632-b924-a17fe51df078,12663,FREEPORT RD + RIDDLE RUN,40.545899,-79.770572,0
3d30b3d5-552b-4402-be37-fbfcf4cd89d1,21634,LOWES DR+FOX PLAN RD,40.437984,-79.761582,0
3d4b2a5a-8408-4432-a605-8628d79d3ee1,12237,WINTERBURN AVE + CONNOR,40.42057,-79.939877,0
3d4b3611-66ec-4635-b7aa-17348441daf9,8176,BRYANT ST + NEGLEY,40.477221,-79.923578,0
3d7a3344-c519-40ab-b669-5e42de893303,8676,CENTRE AVE + PROTECTORY PL,40.441542,-79.984913,0
3d85e1c8-ec0a-4ccb-8984-9746cbca7fac,19674,CEDAR BLVD + OLD CEDAR,40.371657,-80.059237,0
3d888fb0-e24f-4bb8-aa72-6897164e49a5,14865,FRIENDSHIP AVE + PEARL ST,40.463627,-79.949135,0
3d8f3eab-dab3-4ff5-abd9-13c90e3b4ccb,6693,BOGGS AVE + WYOMING,40.426808,-80.006381,0
3d93aa6a-3680-4c59-924b-16217a3b6a11,17269,GREENFIELD AVE+ 322,40.425356,-79.948151,0
3d9b5eff-6f7a-4e32-8485-f89e413e8e1a,13794,FRANKSTOWN RD + CURTIS ST,40.462707,-79.850078,0
